num_games_owned,num_reviews,playtime_forever,playtime_last_two_weeks,playtime_at_review,last_played,review,timestamp_created,recommended,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access
116,3,1381,0,690,2019-04-06 23:10:27,uh look a stealth mission guess i 'll murderise my way through that as well,2015-06-10 20:53:06,True,0,0,0.0,0,True,False,False
28,2,180,0,180,2022-01-14 10:13:24,good game,2022-01-19 16:00:33,True,0,0,0.0,0,True,False,False
603,30,6067,0,1750,2016-02-08 15:00:19,why are pirates called pirates because they arrr,2014-10-10 21:46:26,True,195,307,0.6290950775146484,7,True,False,False
172,5,5507,0,5507,2022-09-17 13:42:42,pirat,2022-11-23 00:27:35,True,0,0,0.0,1,False,False,False
0,86,1889,0,1794,2015-03-02 22:39:03,best assassin 's creed game i play so far with a great story unlike other assassin creed game the story line has a really happy ending even though the middle might be sad and not hoping that it would happen the best part about the game is controlling your own ship into battle i only wish is that i get to upgrade the ship more or move into it interior that would be the best base spot ever if the game would be more upgradeable overall it a great game on story line and ship battle wish they give more time on upgrading houses ship interior cause one it complete it still look the same as what you start with,2015-01-08 21:02:45,True,0,0,0.0,0,True,False,False
0,32,7113,0,7113,2022-04-25 19:22:06,so you want to be a pirate now honestly they recycling the same game and putting different shit yet we still play it like madden buy it,2023-04-12 08:00:08,True,0,0,0.0,0,True,False,False
0,1,3465,0,3385,2013-12-10 22:38:20,lots of bugs dull story line not as good as the previouse chapters,2013-12-10 22:44:59,False,3,0,0.4871794879436492,0,True,False,False
0,63,4740,0,4534,2015-03-22 09:40:25,no i don 't recommend any game that has uplay attached to it,2016-01-21 17:34:51,False,0,0,0.0,0,True,False,False
519,66,4488,0,4488,2021-01-24 03:22:55,probably the best ac so far at least for me we got a sneak peek at naval in ac3 here is the full potential and it 's awesome ground missions are a bit worse than in other ac the main reason for this is excrushiating number of tail and eavesdrop missions why the hell did they increase the frequency for generally the most hated missions anyway this ac overstated it 's welcome again that 's is my general issue with all ac games and unfortunately black flag is no exception i am of course talking about reasonable playthgough with side missions i have to give a special mention for the present part of the game i am aware that it is generally hated but i really enjoyed the hacking atmosphere and the storyline with the presence of some old friends,2021-01-24 03:40:09,True,0,0,0.0,0,True,False,False
0,14,1469,0,298,2023-07-07 23:53:33,assassins creed,2023-06-14 19:58:46,True,0,0,0.0,0,True,False,False
38,8,1268,0,1107,2016-12-25 09:56:05,fighting on land is cool but fighting with ships is pure shit,2016-07-06 06:28:21,True,0,0,0.0,0,True,False,False
136,6,3297,0,1114,2019-10-28 11:13:11,great game 10 /10 exdee,2019-07-02 05:34:56,True,0,0,0.4856850802898406,0,False,False,False
0,1,655,0,309,2022-01-30 01:00:39,game keeps crashing every hour or so,2021-07-13 00:48:19,False,1,0,0.4944701790809631,0,True,False,False
0,82,275,0,275,2017-07-13 01:47:25,7 .0/10.0,2017-09-10 15:18:27,True,0,0,0.4916356205940246,0,True,False,False
389,18,276,0,276,2020-05-05 22:26:49,game wont be available soon so cant really recommend it to others,2022-07-11 16:04:14,False,3,0,0.5233539342880249,0,True,False,False
570,102,3374,0,3371,2014-08-29 20:29:50,been a while since i played this whilst it was a fun departure with predominantly sea battle i remember the controls feeling janky at times and unlike the rest of the ac fan -base i liked all the desmond stuff so the departure from that was annoying i get it was slow paced but still i wanted to see where it was going i 'd dare say this was one of the last good ac games with unity looking awful and syndicate having no appeal at all looking forward to giving origins a proper try though,2018-04-01 12:13:11,False,0,0,0.0,0,True,False,False
0,15,1008,0,227,2023-07-11 07:47:40,my first game for assasin creed good not boring after all,2023-07-06 16:10:41,True,1,0,0.5238095521926879,0,True,False,False
247,93,611,0,611,2016-10-19 14:53:52,best pirate game at the moment mayme sea of thieves will prove itself but until then this is fantastic,2017-07-06 14:53:22,True,0,0,0.0,0,True,False,False
0,7,482,9,473,2023-09-02 07:23:57,a fantastic pirate warfare game bolted onto the side of a s 'creed.,2017-08-18 11:57:15,True,0,1,0.0,0,True,False,False
990,69,2624,0,2407,2013-12-04 04:41:59,ignore the storyline after you unlock your base of operations it 's full of plotholes and missing dialog this is a great open -world swashbuckling and naval -combat action game with a lot of activites scattered throughout the map,2013-11-27 22:02:27,True,2,0,0.5232974886894226,0,True,False,False
0,2,9881,0,6232,2021-08-19 12:44:18,simply a brilliant game not wildly connected to ezio and the rest but fun beyond measure,2020-10-03 11:43:18,True,0,0,0.0,0,True,False,False
69,14,335,0,254,2023-05-08 18:16:56,yes,2021-11-05 21:44:51,True,0,0,0.0,0,False,False,False
0,58,1190,0,285,2022-12-08 04:31:20,game is good just like how they used to make them although ubisoft connect it trash and can suck a fat one,2022-11-27 04:17:20,False,3,0,0.5196850299835205,0,True,False,False
91,2,3742,0,3696,2021-05-21 23:26:30,best ac game imo naval combat is great love the pirate theme,2021-05-21 22:40:32,True,2,0,0.5003145337104797,0,True,False,False
164,12,2019,0,1834,2023-05-26 12:00:32,the graphics are beautiful the combat is mediocre the story is excellent but the dynamics of the way you follow the game feel a little forced,2020-04-13 19:47:04,True,0,0,0.0,0,True,False,False
0,13,5318,0,3103,2015-07-11 22:14:14,do what you want caus a pirate is freee you aaare a pirate,2015-01-01 22:12:02,True,0,0,0.0,0,True,False,False
762,57,2837,0,2789,2015-11-22 18:03:36,one of the best games of the ac series for sure the 3 main cities are amazing and much better than new york and boston in ac 3 huge open world a lot to do compared to ac3 and revelations the missions are better aswell,2015-11-15 00:23:25,True,0,0,0.0,0,True,False,False
0,52,319,0,316,2023-07-07 13:34:44,ubisoft is a garbage company thanks for the latest update that forces windowed mode and no way to turn it off also the constant logins to ubisoft connect like anyone cares good game if ubisoft would get out of their own way,2023-07-04 18:51:35,False,8,0,0.5817490816116333,0,True,False,False
0,9,3095,0,3095,2013-11-28 03:27:23,the best assassin ’s creed game to date,2022-10-11 02:04:43,True,0,0,0.0,0,True,False,False
155,16,5443,0,2083,2017-12-12 08:46:43,when ubisoft still making a good game,2017-06-21 12:56:20,True,2,0,0.5454545617103576,0,True,False,False
419,409,2365,0,2365,2016-12-17 04:47:49,one of the best ac games,2019-05-21 20:36:36,True,4,0,0.5426958799362182,0,True,False,False
0,2,3787,0,2896,2016-08-27 23:58:52,the best assassin 's creed out there this restores the damage that ubisoft did after the ac2 recommend to all people who likes sneakery and ships,2014-12-28 01:41:07,True,0,0,0.0,0,True,False,False
0,2,1961,0,1961,2022-10-22 11:32:51,best assassins creed game,2022-10-24 19:43:12,True,0,0,0.0,0,True,False,False
19,6,2338,0,637,2022-09-07 16:19:57,yes,2020-07-12 09:53:07,True,0,0,0.0,0,True,False,False
0,5,74,0,74,2021-02-01 21:35:13,cool game,2021-06-13 01:24:36,True,0,0,0.0,0,False,False,False
0,15,6743,0,3264,2022-01-13 20:56:35,one of the best ac games other than the ezio trilogy,2021-01-24 17:09:38,True,0,0,0.0,0,True,False,False
0,10,3077,0,3077,2019-04-30 03:18:42,assassin 's creed is a fantastic game for the first hour or so at that point you 've really seen all it has to offer combat is tedious and messy there are about 3 types of enemies in the game the story is okay but much longer than it needed to be the only pros i can think of are the sea shanties and black beard,2019-06-29 23:33:39,False,1,0,0.4728602766990661,0,True,False,False
0,7,444,0,431,2022-04-07 07:18:06,ship warfare is awesome,2022-04-07 07:05:24,True,0,0,0.0,0,True,False,False
0,16,4950,0,4925,2017-09-10 04:18:50,"great game there are a few bugs every now and then but most of the time they 're harmless on one occasion however i was stuck inside of a tree and could not get out at all it was also a part of one the memories (main story so i had to reset the memory and start all over other than that though the game behaves rather well and has very appealing graphics and combat mechanics just like the other acs the story is quite engaging too now i would like to point out a couple of things i noticed that could have been improved upon as well as others that i was impressed about first i should add that i am from cuba so the caribbean as a whole is a very familiar area for me a lot of caribbean islands are not mountainous at all unlike what this game seems to suggest havana for example does not have any mountains anywhere near it (apart from some gentle hills of course waterspouts do happen in the caribbean (okay, not as often as they do here but they do happen the ""juventud island is also called ""pine island which is historically accurate the weather could turn rainy in a matter of minutes when talking about the caribbean (though not as quick as it does in this game the taino people seemed to be accurately portrayed in this game a lot of buldings in havana were accurately designed and talked about (as i 'm sure is the case with nassau and kingston howler monkeys (and the red ones were included in the game which is hitorically correct as they went extinct shortly after i would have liked to see sloths and the cuban macaw (maybe they were in it not sure too though as they also went extinct and i could just keep finding plus and minuses here but that would take a while i just wanted to point out a few things anyhow i do recommend this game it is fun and story rich it is a great game in general",2016-06-25 18:01:26,True,0,0,0.0,0,False,False,False
0,27,1705,0,1705,2016-01-17 17:48:20,absolute pleasure of a game however i did kind of yearn for the ending after a certain point when the story was done i didn 't find a reason to continue and explore the whole universe by sea but the combat on the water interesting duel wielding / pistol play and overall feeling of being a pirate gets my thumbs up on this one enjoy,2022-01-08 02:58:55,True,0,0,0.0,0,False,False,False
0,14,2968,0,709,2017-03-17 13:00:47,my favourite assassins creed game ever 10 /10.,2016-02-22 08:38:46,True,0,0,0.0,0,True,False,False
0,28,3865,0,3797,2017-09-09 20:01:12,"giving negative rating because this game had minimal quality control loads of bugs and several parts of the gameplay were really bad (for example camera locks and you cant avoid getting hit by obstacles because you cant see them if you see this game for -80%, have patience and nothing better to play try it out",2017-09-01 07:29:59,False,4,20,0.51600843667984,0,True,False,False
